rule_id	fired	firing_seq	pattern	subject_or_na	regime	form	testee	record_id	prediction_id	slot	value
R-ARM-1	1	298	dig-upto-4		match-compliance	whole-subject	pcrec_d34c9131_vm-caps-simdna			config_b	vm-in-caps-simdna
R-ARM-1	1	298	dig-upto-4		match-compliance	whole-subject	pcrec_d34c9131_vm-caps-simdna			median_b	389.8
R-ARM-1	1	298	dig-upto-4		match-compliance	whole-subject	pcrec_d34c9131_vm-caps-simdna			ratio	1.14
R-ARM-1	1	298	dig-upto-4		match-compliance	whole-subject	pcrec_d34c9131_vm-caps-simdna			spread	7.4
R-ARM-1	1	298	dig-upto-4		match-compliance	whole-subject	pcrec_d34c9131_vm-caps-simdna			token_name	mode
R-ARM-1	1	298	dig-upto-4		match-compliance	whole-subject	pcrec_d34c9131_vm-caps-simdna			token_a	vm
R-ARM-1	1	298	dig-upto-4		match-compliance	whole-subject	pcrec_d34c9131_vm-caps-simdna			token_b	vm-in
R-ARM-1	1	298	dig-upto-4		match-compliance	whole-subject	pcrec_d34c9131_vm-caps-simdna			arm_pair	vm-caps-simdna vs vm-in-caps-simdna
R-ARM-1	1	299	dig-upto-4		short-subject-search	plain	pcrec_334fd10e_auto-caps-simdna			pattern	dig-upto-4
R-ARM-1	1	299	dig-upto-4		short-subject-search	plain	pcrec_334fd10e_auto-caps-simdna			regime	short-subject-search
R-ARM-1	1	299	dig-upto-4		short-subject-search	plain	pcrec_334fd10e_auto-caps-simdna			form	plain
R-ARM-1	1	299	dig-upto-4		short-subject-search	plain	pcrec_334fd10e_auto-caps-simdna			pin	334fd10e
R-ARM-1	1	299	dig-upto-4		short-subject-search	plain	pcrec_334fd10e_auto-caps-simdna			config_a	auto-caps-simdna
R-ARM-1	1	299	dig-upto-4		short-subject-search	plain	pcrec_334fd10e_auto-caps-simdna			median_a	1,179.3
R-ARM-1	1	299	dig-upto-4		short-subject-search	plain	pcrec_334fd10e_auto-caps-simdna			config_b	vm-caps-simdna
R-ARM-1	1	299	dig-upto-4		short-subject-search	plain	pcrec_334fd10e_auto-caps-simdna			median_b	2,160.2
R-ARM-1	1	299	dig-upto-4		short-subject-search	plain	pcrec_334fd10e_auto-caps-simdna			ratio	1.83
R-ARM-1	1	299	dig-upto-4		short-subject-search	plain	pcrec_334fd10e_auto-caps-simdna			spread	21.4
R-ARM-1	1	299	dig-upto-4		short-subject-search	plain	pcrec_334fd10e_auto-caps-simdna			token_name	mode
R-ARM-1	1	299	dig-upto-4		short-subject-search	plain	pcrec_334fd10e_auto-caps-simdna			token_a	auto
R-ARM-1	1	299	dig-upto-4		short-subject-search	plain	pcrec_334fd10e_auto-caps-simdna			token_b	vm
R-ARM-1	1	299	dig-upto-4		short-subject-search	plain	pcrec_334fd10e_auto-caps-simdna			arm_pair	auto-caps-simdna vs vm-caps-simdna
R-ARM-1	1	300	dig-upto-4		short-subject-search	plain	pcrec_d34c9131_auto-caps-simdna			pattern	dig-upto-4
R-ARM-1	1	300	dig-upto-4		short-subject-search	plain	pcrec_d34c9131_auto-caps-simdna			regime	short-subject-search
R-ARM-1	1	300	dig-upto-4		short-subject-search	plain	pcrec_d34c9131_auto-caps-simdna			form	plain
R-ARM-1	1	300	dig-upto-4		short-subject-search	plain	pcrec_d34c9131_auto-caps-simdna			pin	d34c9131
R-ARM-1	1	300	dig-upto-4		short-subject-search	plain	pcrec_d34c9131_auto-caps-simdna			config_a	auto-caps-simdna
R-ARM-1	1	300	dig-upto-4		short-subject-search	plain	pcrec_d34c9131_auto-caps-simdna			median_a	1,183.1
R-ARM-1	1	300	dig-upto-4		short-subject-search	plain	pcrec_d34c9131_auto-caps-simdna			config_b	vm-caps-simdna
R-ARM-1	1	300	dig-upto-4		short-subject-search	plain	pcrec_d34c9131_auto-caps-simdna			median_b	2,134.2
R-ARM-1	1	300	dig-upto-4		short-subject-search	plain	pcrec_d34c9131_auto-caps-simdna			ratio	1.80
R-ARM-1	1	300	dig-upto-4		short-subject-search	plain	pcrec_d34c9131_auto-caps-simdna			spread	14.7
R-ARM-1	1	300	dig-upto-4		short-subject-search	plain	pcrec_d34c9131_auto-caps-simdna			token_name	mode
R-ARM-1	1	300	dig-upto-4		short-subject-search	plain	pcrec_d34c9131_auto-caps-simdna			token_a	auto
R-ARM-1	1	300	dig-upto-4		short-subject-search	plain	pcrec_d34c9131_auto-caps-simdna			token_b	vm
R-ARM-1	1	300	dig-upto-4		short-subject-search	plain	pcrec_d34c9131_auto-caps-simdna			arm_pair	auto-caps-simdna vs vm-caps-simdna
R-ARM-1	1	301	dig-upto-4		short-subject-search	plain	pcrec_d34c9131_auto-caps-simdna			pattern	dig-upto-4
R-ARM-1	1	301	dig-upto-4		short-subject-search	plain	pcrec_d34c9131_auto-caps-simdna			regime	short-subject-search
R-ARM-1	1	301	dig-upto-4		short-subject-search	plain	pcrec_d34c9131_auto-caps-simdna			form	plain
R-ARM-1	1	301	dig-upto-4		short-subject-search	plain	pcrec_d34c9131_auto-caps-simdna			pin	d34c9131
R-ARM-1	1	301	dig-upto-4		short-subject-search	plain	pcrec_d34c9131_auto-caps-simdna			config_a	auto-caps-simdna
R-ARM-1	1	301	dig-upto-4		short-subject-search	plain	pcrec_d34c9131_auto-caps-simdna			median_a	1,183.1
R-ARM-1	1	301	dig-upto-4		short-subject-search	plain	pcrec_d34c9131_auto-caps-simdna			config_b	vm-in-caps-simdna
R-ARM-1	1	301	dig-upto-4		short-subject-search	plain	pcrec_d34c9131_auto-caps-simdna			median_b	2,115.6
R-ARM-1	1	301	dig-upto-4		short-subject-search	plain	pcrec_d34c9131_auto-caps-simdna			ratio	1.79
R-ARM-1	1	301	dig-upto-4		short-subject-search	plain	pcrec_d34c9131_auto-caps-simdna			spread	10.0
R-ARM-1	1	301	dig-upto-4		short-subject-search	plain	pcrec_d34c9131_auto-caps-simdna			token_name	mode
R-ARM-1	1	301	dig-upto-4		short-subject-search	plain	pcrec_d34c9131_auto-caps-simdna			token_a	auto
R-ARM-1	1	301	dig-upto-4		short-subject-search	plain	pcrec_d34c9131_auto-caps-simdna			token_b	vm-in
R-ARM-1	1	301	dig-upto-4		short-subject-search	plain	pcrec_d34c9131_auto-caps-simdna			arm_pair	auto-caps-simdna vs vm-in-caps-simdna
R-ARM-1	1	302	dig-upto-4		short-subject-search	plain	pcrec_d34c9131_vm-caps-simdna			pattern	dig-upto-4
R-ARM-1	1	302	dig-upto-4		short-subject-search	plain	pcrec_d34c9131_vm-caps-simdna			regime	short-subject-search
R-ARM-1	1	302	dig-upto-4		short-subject-search	plain	pcrec_d34c9131_vm-caps-simdna			form	plain
R-ARM-1	1	302	dig-upto-4		short-subject-search	plain	pcrec_d34c9131_vm-caps-simdna			pin	d34c9131
R-ARM-1	1	302	dig-upto-4		short-subject-search	plain	pcrec_d34c9131_vm-caps-simdna			config_a	vm-caps-simdna
R-ARM-1	1	302	dig-upto-4		short-subject-search	plain	pcrec_d34c9131_vm-caps-simdna			median_a	2,134.2
R-ARM-1	1	302	dig-upto-4		short-subject-search	plain	pcrec_d34c9131_vm-caps-simdna			config_b	vm-in-caps-simdna
R-ARM-1	1	302	dig-upto-4		short-subject-search	plain	pcrec_d34c9131_vm-caps-simdna			median_b	2,115.6
R-ARM-1	1	302	dig-upto-4		short-subject-search	plain	pcrec_d34c9131_vm-caps-simdna			ratio	1.01
R-ARM-1	1	302	dig-upto-4		short-subject-search	plain	pcrec_d34c9131_vm-caps-simdna			spread	14.7
R-ARM-1	1	302	dig-upto-4		short-subject-search	plain	pcrec_d34c9131_vm-caps-simdna			token_name	mode
R-ARM-1	1	302	dig-upto-4		short-subject-search	plain	pcrec_d34c9131_vm-caps-simdna			token_a	vm
R-ARM-1	1	302	dig-upto-4		short-subject-search	plain	pcrec_d34c9131_vm-caps-simdna			token_b	vm-in
R-ARM-1	1	302	dig-upto-4		short-subject-search	plain	pcrec_d34c9131_vm-caps-simdna			arm_pair	vm-caps-simdna vs vm-in-caps-simdna
R-ARM-1	1	303	dig-upto-8		large-subject-throughput	plain	pcrec_334fd10e_auto-caps-simdna			pattern	dig-upto-8
R-ARM-1	1	303	dig-upto-8		large-subject-throughput	plain	pcrec_334fd10e_auto-caps-simdna			regime	large-subject-throughput
R-ARM-1	1	303	dig-upto-8		large-subject-throughput	plain	pcrec_334fd10e_auto-caps-simdna			form	plain
R-ARM-1	1	303	dig-upto-8		large-subject-throughput	plain	pcrec_334fd10e_auto-caps-simdna			pin	334fd10e
R-ARM-1	1	303	dig-upto-8		large-subject-throughput	plain	pcrec_334fd10e_auto-caps-simdna			config_a	auto-caps-simdna
R-ARM-1	1	303	dig-upto-8		large-subject-throughput	plain	pcrec_334fd10e_auto-caps-simdna			median_a	88,487.6
R-ARM-1	1	303	dig-upto-8		large-subject-throughput	plain	pcrec_334fd10e_auto-caps-simdna			config_b	vm-caps-simdna
R-ARM-1	1	303	dig-upto-8		large-subject-throughput	plain	pcrec_334fd10e_auto-caps-simdna			median_b	203,893.0
R-ARM-1	1	303	dig-upto-8		large-subject-throughput	plain	pcrec_334fd10e_auto-caps-simdna			ratio	2.30
R-ARM-1	1	303	dig-upto-8		large-subject-throughput	plain	pcrec_334fd10e_auto-caps-simdna			spread	947.3
R-ARM-1	1	303	dig-upto-8		large-subject-throughput	plain	pcrec_334fd10e_auto-caps-simdna			token_name	mode
R-ARM-1	1	303	dig-upto-8		large-subject-throughput	plain	pcrec_334fd10e_auto-caps-simdna			token_a	auto
R-ARM-1	1	303	dig-upto-8		large-subject-throughput	plain	pcrec_334fd10e_auto-caps-simdna			token_b	vm
R-ARM-1	1	303	dig-upto-8		large-subject-throughput	plain	pcrec_334fd10e_auto-caps-simdna			arm_pair	auto-caps-simdna vs vm-caps-simdna
R-ARM-1	1	304	dig-upto-8		large-subject-throughput	plain	pcrec_d34c9131_auto-caps-simdna			pattern	dig-upto-8
R-ARM-1	1	304	dig-upto-8		large-subject-throughput	plain	pcrec_d34c9131_auto-caps-simdna			regime	large-subject-throughput
R-ARM-1	1	304	dig-upto-8		large-subject-throughput	plain	pcrec_d34c9131_auto-caps-simdna			form	plain
R-ARM-1	1	304	dig-upto-8		large-subject-throughput	plain	pcrec_d34c9131_auto-caps-simdna			pin	d34c9131
R-ARM-1	1	304	dig-upto-8		large-subject-throughput	plain	pcrec_d34c9131_auto-caps-simdna			config_a	auto-caps-simdna
R-ARM-1	1	304	dig-upto-8		large-subject-throughput	plain	pcrec_d34c9131_auto-caps-simdna			median_a	88,075.1
R-ARM-1	1	304	dig-upto-8		large-subject-throughput	plain	pcrec_d34c9131_auto-caps-simdna			config_b	vm-caps-simdna
R-ARM-1	1	304	dig-upto-8		large-subject-throughput	plain	pcrec_d34c9131_auto-caps-simdna			median_b	202,777.0
R-ARM-1	1	304	dig-upto-8		large-subject-throughput	plain	pcrec_d34c9131_auto-caps-simdna			ratio	2.30
R-ARM-1	1	304	dig-upto-8		large-subject-throughput	plain	pcrec_d34c9131_auto-caps-simdna			spread	575.2
R-ARM-1	1	304	dig-upto-8		large-subject-throughput	plain	pcrec_d34c9131_auto-caps-simdna			token_name	mode
R-ARM-1	1	304	dig-upto-8		large-subject-throughput	plain	pcrec_d34c9131_auto-caps-simdna			token_a	auto
R-ARM-1	1	304	dig-upto-8		large-subject-throughput	plain	pcrec_d34c9131_auto-caps-simdna			token_b	vm
R-ARM-1	1	304	dig-upto-8		large-subject-throughput	plain	pcrec_d34c9131_auto-caps-simdna			arm_pair	auto-caps-simdna vs vm-caps-simdna
R-ARM-1	1	305	dig-upto-8		large-subject-throughput	plain	pcrec_d34c9131_auto-caps-simdna			pattern	dig-upto-8
R-ARM-1	1	305	dig-upto-8		large-subject-throughput	plain	pcrec_d34c9131_auto-caps-simdna			regime	large-subject-throughput
R-ARM-1	1	305	dig-upto-8		large-subject-throughput	plain	pcrec_d34c9131_auto-caps-simdna			form	plain
R-ARM-1	1	305	dig-upto-8		large-subject-throughput	plain	pcrec_d34c9131_auto-caps-simdna			pin	d34c9131
R-ARM-1	1	305	dig-upto-8		large-subject-throughput	plain	pcrec_d34c9131_auto-caps-simdna			config_a	auto-caps-simdna
R-ARM-1	1	305	dig-upto-8		large-subject-throughput	plain	pcrec_d34c9131_auto-caps-simdna			median_a	88,075.1
R-ARM-1	1	305	dig-upto-8		large-subject-throughput	plain	pcrec_d34c9131_auto-caps-simdna			config_b	vm-in-caps-simdna
R-ARM-1	1	305	dig-upto-8		large-subject-throughput	plain	pcrec_d34c9131_auto-caps-simdna			median_b	204,726.1
R-ARM-1	1	305	dig-upto-8		large-subject-throughput	plain	pcrec_d34c9131_auto-caps-simdna			ratio	2.32
R-ARM-1	1	305	dig-upto-8		large-subject-throughput	plain	pcrec_d34c9131_auto-caps-simdna			spread	2,508.7
R-ARM-1	1	305	dig-upto-8		large-subject-throughput	plain	pcrec_d34c9131_auto-caps-simdna			token_name	mode
R-ARM-1	1	305	dig-upto-8		large-subject-throughput	plain	pcrec_d34c9131_auto-caps-simdna			token_a	auto
R-ARM-1	1	305	dig-upto-8		large-subject-throughput	plain	pcrec_d34c9131_auto-caps-simdna			token_b	vm-in
R-ARM-1	1	305	dig-upto-8		large-subject-throughput	plain	pcrec_d34c9131_auto-caps-simdna			arm_pair	auto-caps-simdna vs vm-in-caps-simdna
R-ARM-1	1	306	dig-upto-8		match-compliance	whole-subject	pcrec_334fd10e_auto-caps-simdna			pattern	dig-upto-8
R-ARM-1	1	306	dig-upto-8		match-compliance	whole-subject	pcrec_334fd10e_auto-caps-simdna			regime	match-compliance
R-ARM-1	1	306	dig-upto-8		match-compliance	whole-subject	pcrec_334fd10e_auto-caps-simdna			form	whole-subject
R-ARM-1	1	306	dig-upto-8		match-compliance	whole-subject	pcrec_334fd10e_auto-caps-simdna			pin	334fd10e
R-ARM-1	1	306	dig-upto-8		match-compliance	whole-subject	pcrec_334fd10e_auto-caps-simdna			config_a	auto-caps-simdna
R-ARM-1	1	306	dig-upto-8		match-compliance	whole-subject	pcrec_334fd10e_auto-caps-simdna			median_a	590.2
R-ARM-1	1	306	dig-upto-8		match-compliance	whole-subject	pcrec_334fd10e_auto-caps-simdna			config_b	vm-caps-simdna
R-ARM-1	1	306	dig-upto-8		match-compliance	whole-subject	pcrec_334fd10e_auto-caps-simdna			median_b	473.0
R-ARM-1	1	306	dig-upto-8		match-compliance	whole-subject	pcrec_334fd10e_auto-caps-simdna			ratio	1.25
R-ARM-1	1	306	dig-upto-8		match-compliance	whole-subject	pcrec_334fd10e_auto-caps-simdna			spread	32.0
R-ARM-1	1	306	dig-upto-8		match-compliance	whole-subject	pcrec_334fd10e_auto-caps-simdna			token_name	mode
R-ARM-1	1	306	dig-upto-8		match-compliance	whole-subject	pcrec_334fd10e_auto-caps-simdna			token_a	auto
R-ARM-1	1	306	dig-upto-8		match-compliance	whole-subject	pcrec_334fd10e_auto-caps-simdna			token_b	vm
R-ARM-1	1	306	dig-upto-8		match-compliance	whole-subject	pcrec_334fd10e_auto-caps-simdna			arm_pair	auto-caps-simdna vs vm-caps-simdna
R-ARM-1	1	307	dig-upto-8		match-compliance	whole-subject	pcrec_d34c9131_auto-caps-simdna			pattern	dig-upto-8
R-ARM-1	1	307	dig-upto-8		match-compliance	whole-subject	pcrec_d34c9131_auto-caps-simdna			regime	match-compliance
R-ARM-1	1	307	dig-upto-8		match-compliance	whole-subject	pcrec_d34c9131_auto-caps-simdna			form	whole-subject
R-ARM-1	1	307	dig-upto-8		match-compliance	whole-subject	pcrec_d34c9131_auto-caps-simdna			pin	d34c9131
R-ARM-1	1	307	dig-upto-8		match-compliance	whole-subject	pcrec_d34c9131_auto-caps-simdna			config_a	auto-caps-simdna
R-ARM-1	1	307	dig-upto-8		match-compliance	whole-subject	pcrec_d34c9131_auto-caps-simdna			median_a	621.5
R-ARM-1	1	307	dig-upto-8		match-compliance	whole-subject	pcrec_d34c9131_auto-caps-simdna			config_b	vm-caps-simdna
R-ARM-1	1	307	dig-upto-8		match-compliance	whole-subject	pcrec_d34c9131_auto-caps-simdna			median_b	482.1
R-ARM-1	1	307	dig-upto-8		match-compliance	whole-subject	pcrec_d34c9131_auto-caps-simdna			ratio	1.29
R-ARM-1	1	307	dig-upto-8		match-compliance	whole-subject	pcrec_d34c9131_auto-caps-simdna			spread	7.9
R-ARM-1	1	307	dig-upto-8		match-compliance	whole-subject	pcrec_d34c9131_auto-caps-simdna			token_name	mode
R-ARM-1	1	307	dig-upto-8		match-compliance	whole-subject	pcrec_d34c9131_auto-caps-simdna			token_a	auto
R-ARM-1	1	307	dig-upto-8		match-compliance	whole-subject	pcrec_d34c9131_auto-caps-simdna			token_b	vm
R-ARM-1	1	307	dig-upto-8		match-compliance	whole-subject	pcrec_d34c9131_auto-caps-simdna			arm_pair	auto-caps-simdna vs vm-caps-simdna
R-ARM-1	1	308	dig-upto-8		match-compliance	whole-subject	pcrec_d34c9131_auto-caps-simdna			pattern	dig-upto-8
R-ARM-1	1	308	dig-upto-8		match-compliance	whole-subject	pcrec_d34c9131_auto-caps-simdna			regime	match-compliance
R-ARM-1	1	308	dig-upto-8		match-compliance	whole-subject	pcrec_d34c9131_auto-caps-simdna			form	whole-subject
R-ARM-1	1	308	dig-upto-8		match-compliance	whole-subject	pcrec_d34c9131_auto-caps-simdna			pin	d34c9131
R-ARM-1	1	308	dig-upto-8		match-compliance	whole-subject	pcrec_d34c9131_auto-caps-simdna			config_a	auto-caps-simdna
R-ARM-1	1	308	dig-upto-8		match-compliance	whole-subject	pcrec_d34c9131_auto-caps-simdna			median_a	621.5
R-ARM-1	1	308	dig-upto-8		match-compliance	whole-subject	pcrec_d34c9131_auto-caps-simdna			config_b	vm-in-caps-simdna
R-ARM-1	1	308	dig-upto-8		match-compliance	whole-subject	pcrec_d34c9131_auto-caps-simdna			median_b	435.2
R-ARM-1	1	308	dig-upto-8		match-compliance	whole-subject	pcrec_d34c9131_auto-caps-simdna			ratio	1.43
R-ARM-1	1	308	dig-upto-8		match-compliance	whole-subject	pcrec_d34c9131_auto-caps-simdna			spread	7.9
R-ARM-1	1	308	dig-upto-8		match-compliance	whole-subject	pcrec_d34c9131_auto-caps-simdna			token_name	mode
R-ARM-1	1	308	dig-upto-8		match-compliance	whole-subject	pcrec_d34c9131_auto-caps-simdna			token_a	auto
R-ARM-1	1	308	dig-upto-8		match-compliance	whole-subject	pcrec_d34c9131_auto-caps-simdna			token_b	vm-in
R-ARM-1	1	308	dig-upto-8		match-compliance	whole-subject	pcrec_d34c9131_auto-caps-simdna			arm_pair	auto-caps-simdna vs vm-in-caps-simdna
R-ARM-1	1	309	dig-upto-8		match-compliance	whole-subject	pcrec_d34c9131_vm-caps-simdna			pattern	dig-upto-8
R-ARM-1	1	309	dig-upto-8		match-compliance	whole-subject	pcrec_d34c9131_vm-caps-simdna			regime	match-compliance
R-ARM-1	1	309	dig-upto-8		match-compliance	whole-subject	pcrec_d34c9131_vm-caps-simdna			form	whole-subject
R-ARM-1	1	309	dig-upto-8		match-compliance	whole-subject	pcrec_d34c9131_vm-caps-simdna			pin	d34c9131
R-ARM-1	1	309	dig-upto-8		match-compliance	whole-subject	pcrec_d34c9131_vm-caps-simdna			config_a	vm-caps-simdna
R-ARM-1	1	309	dig-upto-8		match-compliance	whole-subject	pcrec_d34c9131_vm-caps-simdna			median_a	482.1
R-ARM-1	1	309	dig-upto-8		match-compliance	whole-subject	pcrec_d34c9131_vm-caps-simdna			config_b	vm-in-caps-simdna
R-ARM-1	1	309	dig-upto-8		match-compliance	whole-subject	pcrec_d34c9131_vm-caps-simdna			median_b	435.2
R-ARM-1	1	309	dig-upto-8		match-compliance	whole-subject	pcrec_d34c9131_vm-caps-simdna			ratio	1.11
R-ARM-1	1	309	dig-upto-8		match-compliance	whole-subject	pcrec_d34c9131_vm-caps-simdna			spread	7.8
R-ARM-1	1	309	dig-upto-8		match-compliance	whole-subject	pcrec_d34c9131_vm-caps-simdna			token_name	mode
R-ARM-1	1	309	dig-upto-8		match-compliance	whole-subject	pcrec_d34c9131_vm-caps-simdna			token_a	vm
R-ARM-1	1	309	dig-upto-8		match-compliance	whole-subject	pcrec_d34c9131_vm-caps-simdna			token_b	vm-in
R-ARM-1	1	309	dig-upto-8		match-compliance	whole-subject	pcrec_d34c9131_vm-caps-simdna			arm_pair	vm-caps-simdna vs vm-in-caps-simdna
R-ARM-1	1	310	dig-upto-8		short-subject-search	plain	pcrec_334fd10e_auto-caps-simdna			pattern	dig-upto-8
R-ARM-1	1	310	dig-upto-8		short-subject-search	plain	pcrec_334fd10e_auto-caps-simdna			regime	short-subject-search
R-ARM-1	1	310	dig-upto-8		short-subject-search	plain	pcrec_334fd10e_auto-caps-simdna			form	plain
R-ARM-1	1	310	dig-upto-8		short-subject-search	plain	pcrec_334fd10e_auto-caps-simdna			pin	334fd10e
R-ARM-1	1	310	dig-upto-8		short-subject-search	plain	pcrec_334fd10e_auto-caps-simdna			config_a	auto-caps-simdna
R-ARM-1	1	310	dig-upto-8		short-subject-search	plain	pcrec_334fd10e_auto-caps-simdna			median_a	1,226.9
R-ARM-1	1	310	dig-upto-8		short-subject-search	plain	pcrec_334fd10e_auto-caps-simdna			config_b	vm-caps-simdna
R-ARM-1	1	310	dig-upto-8		short-subject-search	plain	pcrec_334fd10e_auto-caps-simdna			median_b	2,564.2
R-ARM-1	1	310	dig-upto-8		short-subject-search	plain	pcrec_334fd10e_auto-caps-simdna			ratio	2.09
R-ARM-1	1	310	dig-upto-8		short-subject-search	plain	pcrec_334fd10e_auto-caps-simdna			spread	19.7
R-ARM-1	1	310	dig-upto-8		short-subject-search	plain	pcrec_334fd10e_auto-caps-simdna			token_name	mode
R-ARM-1	1	310	dig-upto-8		short-subject-search	plain	pcrec_334fd10e_auto-caps-simdna			token_a	auto
R-ARM-1	1	310	dig-upto-8		short-subject-search	plain	pcrec_334fd10e_auto-caps-simdna			token_b	vm
R-ARM-1	1	310	dig-upto-8		short-subject-search	plain	pcrec_334fd10e_auto-caps-simdna			arm_pair	auto-caps-simdna vs vm-caps-simdna
R-ARM-1	1	311	dig-upto-8		short-subject-search	plain	pcrec_d34c9131_auto-caps-simdna			pattern	dig-upto-8
R-ARM-1	1	311	dig-upto-8		short-subject-search	plain	pcrec_d34c9131_auto-caps-simdna			regime	short-subject-search
R-ARM-1	1	311	dig-upto-8		short-subject-search	plain	pcrec_d34c9131_auto-caps-simdna			form	plain
R-ARM-1	1	311	dig-upto-8		short-subject-search	plain	pcrec_d34c9131_auto-caps-simdna			pin	d34c9131
R-ARM-1	1	311	dig-upto-8		short-subject-search	plain	pcrec_d34c9131_auto-caps-simdna			config_a	auto-caps-simdna
R-ARM-1	1	311	dig-upto-8		short-subject-search	plain	pcrec_d34c9131_auto-caps-simdna			median_a	1,226.3
R-ARM-1	1	311	dig-upto-8		short-subject-search	plain	pcrec_d34c9131_auto-caps-simdna			config_b	vm-caps-simdna
R-ARM-1	1	311	dig-upto-8		short-subject-search	plain	pcrec_d34c9131_auto-caps-simdna			median_b	2,558.7
R-ARM-1	1	311	dig-upto-8		short-subject-search	plain	pcrec_d34c9131_auto-caps-simdna			ratio	2.09
R-ARM-1	1	311	dig-upto-8		short-subject-search	plain	pcrec_d34c9131_auto-caps-simdna			spread	15.9
R-ARM-1	1	311	dig-upto-8		short-subject-search	plain	pcrec_d34c9131_auto-caps-simdna			token_name	mode
R-ARM-1	1	311	dig-upto-8		short-subject-search	plain	pcrec_d34c9131_auto-caps-simdna			token_a	auto
R-ARM-1	1	311	dig-upto-8		short-subject-search	plain	pcrec_d34c9131_auto-caps-simdna			token_b	vm
R-ARM-1	1	311	dig-upto-8		short-subject-search	plain	pcrec_d34c9131_auto-caps-simdna			arm_pair	auto-caps-simdna vs vm-caps-simdna
R-ARM-1	1	312	dig-upto-8		short-subject-search	plain	pcrec_d34c9131_auto-caps-simdna			pattern	dig-upto-8
R-ARM-1	1	312	dig-upto-8		short-subject-search	plain	pcrec_d34c9131_auto-caps-simdna			regime	short-subject-search
R-ARM-1	1	312	dig-upto-8		short-subject-search	plain	pcrec_d34c9131_auto-caps-simdna			form	plain
R-ARM-1	1	312	dig-upto-8		short-subject-search	plain	pcrec_d34c9131_auto-caps-simdna			pin	d34c9131
R-ARM-1	1	312	dig-upto-8		short-subject-search	plain	pcrec_d34c9131_auto-caps-simdna			config_a	auto-caps-simdna
R-ARM-1	1	312	dig-upto-8		short-subject-search	plain	pcrec_d34c9131_auto-caps-simdna			median_a	1,226.3
R-ARM-1	1	312	dig-upto-8		short-subject-search	plain	pcrec_d34c9131_auto-caps-simdna			config_b	vm-in-caps-simdna
R-ARM-1	1	312	dig-upto-8		short-subject-search	plain	pcrec_d34c9131_auto-caps-simdna			median_b	2,501.7
R-ARM-1	1	312	dig-upto-8		short-subject-search	plain	pcrec_d34c9131_auto-caps-simdna			ratio	2.04
R-ARM-1	1	312	dig-upto-8		short-subject-search	plain	pcrec_d34c9131_auto-caps-simdna			spread	15.9
R-ARM-1	1	312	dig-upto-8		short-subject-search	plain	pcrec_d34c9131_auto-caps-simdna			token_name	mode
R-ARM-1	1	312	dig-upto-8		short-subject-search	plain	pcrec_d34c9131_auto-caps-simdna			token_a	auto
R-ARM-1	1	312	dig-upto-8		short-subject-search	plain	pcrec_d34c9131_auto-caps-simdna			token_b	vm-in
R-ARM-1	1	312	dig-upto-8		short-subject-search	plain	pcrec_d34c9131_auto-caps-simdna			arm_pair	auto-caps-simdna vs vm-in-caps-simdna
R-ARM-1	1	313	dig-upto-8		short-subject-search	plain	pcrec_d34c9131_vm-caps-simdna			pattern	dig-upto-8
R-ARM-1	1	313	dig-upto-8		short-subject-search	plain	pcrec_d34c9131_vm-caps-simdna			regime	short-subject-search
R-ARM-1	1	313	dig-upto-8		short-subject-search	plain	pcrec_d34c9131_vm-caps-simdna			form	plain
R-ARM-1	1	313	dig-upto-8		short-subject-search	plain	pcrec_d34c9131_vm-caps-simdna			pin	d34c9131
R-ARM-1	1	313	dig-upto-8		short-subject-search	plain	pcrec_d34c9131_vm-caps-simdna			config_a	vm-caps-simdna
R-ARM-1	1	313	dig-upto-8		short-subject-search	plain	pcrec_d34c9131_vm-caps-simdna			median_a	2,558.7
R-ARM-1	1	313	dig-upto-8		short-subject-search	plain	pcrec_d34c9131_vm-caps-simdna			config_b	vm-in-caps-simdna
R-ARM-1	1	313	dig-upto-8		short-subject-search	plain	pcrec_d34c9131_vm-caps-simdna			median_b	2,501.7
R-ARM-1	1	313	dig-upto-8		short-subject-search	plain	pcrec_d34c9131_vm-caps-simdna			ratio	1.02
R-ARM-1	1	313	dig-upto-8		short-subject-search	plain	pcrec_d34c9131_vm-caps-simdna			spread	10.0
R-ARM-1	1	313	dig-upto-8		short-subject-search	plain	pcrec_d34c9131_vm-caps-simdna			token_name	mode
R-ARM-1	1	313	dig-upto-8		short-subject-search	plain	pcrec_d34c9131_vm-caps-simdna			token_a	vm
R-ARM-1	1	313	dig-upto-8		short-subject-search	plain	pcrec_d34c9131_vm-caps-simdna			token_b	vm-in
R-ARM-1	1	313	dig-upto-8		short-subject-search	plain	pcrec_d34c9131_vm-caps-simdna			arm_pair	vm-caps-simdna vs vm-in-caps-simdna
R-ARM-1	1	314	dotted4		large-subject-throughput	plain	pcrec_334fd10e_auto-caps-simdna			pattern	dotted4
R-ARM-1	1	314	dotted4		large-subject-throughput	plain	pcrec_334fd10e_auto-caps-simdna			regime	large-subject-throughput
R-ARM-1	1	314	dotted4		large-subject-throughput	plain	pcrec_334fd10e_auto-caps-simdna			form	plain
R-ARM-1	1	314	dotted4		large-subject-throughput	plain	pcrec_334fd10e_auto-caps-simdna			pin	334fd10e
