rule_id	fired	firing_seq	pattern	subject_or_na	regime	form	testee	record_id	prediction_id	slot	value
R-ARM-1	1	14	orig		short-subject-search	plain	pcrec_8da6120_auto-caps-simdna			spread	1,220.5
R-ARM-1	1	14	orig		short-subject-search	plain	pcrec_8da6120_auto-caps-simdna			token_name	mode
R-ARM-1	1	14	orig		short-subject-search	plain	pcrec_8da6120_auto-caps-simdna			token_a	auto
R-ARM-1	1	14	orig		short-subject-search	plain	pcrec_8da6120_auto-caps-simdna			token_b	vm
R-ARM-1	1	14	orig		short-subject-search	plain	pcrec_8da6120_auto-caps-simdna			arm_pair	auto-caps-simdna vs vm-caps-simdna
R-FLOOR-1	1	1	factored			plain	libpcre2_10.46_interp-caps-simdna			pattern	factored
R-FLOOR-1	1	1	factored			plain	libpcre2_10.46_interp-caps-simdna			form	plain
R-FLOOR-1	1	1	factored			plain	libpcre2_10.46_interp-caps-simdna			testee	libpcre2_10.46_interp-caps-simdna
R-FLOOR-1	1	2	orig			plain	libpcre2_10.46_interp-caps-simdna			pattern	orig
R-FLOOR-1	1	2	orig			plain	libpcre2_10.46_interp-caps-simdna			form	plain
R-FLOOR-1	1	2	orig			plain	libpcre2_10.46_interp-caps-simdna			testee	libpcre2_10.46_interp-caps-simdna
R-FLOOR-2	0	0									no-matching-rows
R-FLOOR-3	0	0									no-matching-rows
R-PRED-1	0	0									input-absent
R-PRED-2	0	0									input-absent
R-PRED-3	0	0									input-absent
R-PRED-4	0	0									input-absent
R-BUCKET-FORM	1	1	factored		match-compliance					pattern	factored
R-BUCKET-FORM	1	1	factored		match-compliance					regime	match-compliance
R-BUCKET-FORM	1	1	factored		match-compliance					n_separate	3
R-BUCKET-FORM	1	1	factored		match-compliance					n_same	2
R-BUCKET-FORM	1	2	orig		match-compliance					pattern	orig
R-BUCKET-FORM	1	2	orig		match-compliance					regime	match-compliance
R-BUCKET-FORM	1	2	orig		match-compliance					n_separate	7
R-BUCKET-FORM	1	2	orig		match-compliance					n_same	2
R-BUCKET-VSBEST	1	1	factored		short-subject-search					pattern	factored
R-BUCKET-VSBEST	1	1	factored		short-subject-search					regime	short-subject-search
R-BUCKET-VSBEST	1	1	factored		short-subject-search					n_slugs	2
R-BUCKET-VSBEST	1	1	factored		short-subject-search					pin_slugs	692c2e8, 8da6120
R-BUCKET-VSBEST	1	2	orig		large-subject-throughput					pattern	orig
R-BUCKET-VSBEST	1	2	orig		large-subject-throughput					regime	large-subject-throughput
R-BUCKET-VSBEST	1	2	orig		large-subject-throughput					n_slugs	2
R-BUCKET-VSBEST	1	2	orig		large-subject-throughput					pin_slugs	692c2e8, 8da6120
R-BUCKET-VSBEST	1	3	orig		match-compliance					pattern	orig
R-BUCKET-VSBEST	1	3	orig		match-compliance					regime	match-compliance
R-BUCKET-VSBEST	1	3	orig		match-compliance					n_slugs	2
R-BUCKET-VSBEST	1	3	orig		match-compliance					pin_slugs	692c2e8, 8da6120
R-BUCKET-VSBEST	1	4	orig		short-subject-search					pattern	orig
R-BUCKET-VSBEST	1	4	orig		short-subject-search					regime	short-subject-search
R-BUCKET-VSBEST	1	4	orig		short-subject-search					n_slugs	2
R-BUCKET-VSBEST	1	4	orig		short-subject-search					pin_slugs	692c2e8, 8da6120
R-BUCKET-SPAN	0	0									no-matching-rows
R-BUCKET-DOMINATED	0	0									input-absent
R-BUCKET-KB	0	0									no-registered-signatures
